STC.PERSON.ID,STC.TERM,STUDENT.ACAD.CRED.ID,STC.CRED,STC.ACAD.LEVEL,STC.COURSE.LEVEL,STC.VERIFIED.GRADE,STC.SECTION.NO,STC.COURSE.SECTION,STC.STATUS,EffectiveDatetime
5057287,2020SP,3839274,3,CU,AAS,4,01,33987,N,2021-08-11T13:01:17Z
5057287,2020SP,3839275,3,CU,DEV,43,IN1,34135,N,2021-08-11T13:01:17Z
5057287,2020SP,3839276,3,CU,DEV,43,INA1,34138,N,2021-08-11T13:01:17Z
5019042,2020SP,3841024,3,CU,AAS,27,IN1,33897,W,2021-08-11T13:01:17Z
5039804,2020SU,3852585,3,CU,CAA,1,IN1,34603,N,2021-02-05T02:49:27Z
5038872,2020FA,3856733,1,CU,AAS,3,60,35116,N,2021-01-22T02:49:29Z
5038872,2020FA,3856734,2,CU,AAS,,01,35122,C,2021-01-22T02:49:29Z
5012533,2020FA,3856735,3,CU,CAA,1,IN1,35029,N,2021-01-22T02:49:29Z
5012533,2020FA,3856736,3,CU,CAA,,01,35057,C,2021-01-22T02:49:29Z
5012533,2020FA,3856737,4,CU,CAA,,IN2,34978,X,2021-01-22T02:49:29Z
5012533,2020FA,3856738,3,CU,CAA,2,IN1,35000,N,2021-01-22T02:49:29Z
5002272,1991WI,1395732,4,CU,NULL,3,01,,N,2020-01-31T18:00:46Z
5002272,1992SP,1395733,4,CU,NULL,2,01,,N,2020-01-31T18:00:46Z
5002272,1992SP,1395734,4,CU,NULL,2,01,,N,2020-01-31T18:00:46Z
5002272,1992SP,1395735,5,CU,NULL,4,50,,N,2020-01-31T18:00:46Z
5002272,1992SU,1395736,4,CU,AAS,4,01,,N,2020-01-31T18:00:46Z
5002272,1992SU,1395737,4,CU,NULL,2,01,,N,2020-01-31T18:00:46Z
5002272,1992SU,1395738,4,CU,NULL,4,02,,N,2020-01-31T18:00:46Z
5022008,NULL,146,0,CU,DEV,NULL,NULL,,NC,2006-03-17T11:31:19Z
5042767,2006FA,14613,3,CU,AAS,6,IN1,348,A,2020-01-31T18:03:06Z
5022008,NULL,147,0,CU,DEV,NULL,NULL,,NC,2006-03-17T11:31:19Z
5022008,NULL,148,0,CU,DEV,NULL,NULL,,NC,2006-03-17T11:31:19Z
5043181,2006FA,14837,3,CU,CAA,3,01,407,N,2020-01-31T18:03:12Z
5022008,2006FA,15336,3,CU,CAA,NULL,01,367,D,2020-01-31T18:03:24Z
5022008,2006FA,15337,3,CU,CAA,2,01,258,N,2020-01-31T18:03:24Z
5022008,2006FA,15338,3,CU,CAA,27,02,194,W,2020-01-31T18:03:24Z
5022008,2006FA,15339,3,CU,CAA,2,01,352,N,2020-01-31T18:03:24Z
5022008,2006FA,15340,1,CU,CAA,2,62,391,N,2020-01-31T18:03:24Z
5022008,2006FA,15341,3,CU,CAA,2,01,284,N,2020-01-31T18:03:24Z
5077191,2020SP,3842991,3,CU,CAA,,01,34224,X,2021-08-11T13:01:18Z
5008038,2020CE1,3842995,0,CE,CCE,33,11202,34740,N,2020-06-09T01:50:56Z
5060821,,3860195,1,CU,DEV,,,,NC,2021-01-22T02:49:30Z
5060821,,3860196,1,CU,DEV,,,,NC,2021-01-22T02:49:30Z
5060821,,3860197,1,CU,DEV,,,,NC,2021-01-22T02:49:30Z
5060821,,3860198,1,CU,DEV,,,,NC,2021-01-22T02:49:30Z
5060821,,3860199,1,CU,DEV,,,,NC,2021-01-22T02:49:30Z
5060821,,3860200,3,CU,SUP,,,,NC,2021-01-22T02:49:30Z
5060821,,3860201,2,CU,SUP,,,,NC,2021-01-22T02:49:30Z
5060821,,3860202,3,CU,SUP,,,,NC,2021-01-22T02:49:30Z
5061884,2020CE1,3847175,0,CE,CCE,33,90164,34837,N,2020-03-04T02:01:51Z
5009590,2020FA,3854859,4,CU,CAA,27,IN1,34977,W,2021-01-22T02:49:28Z
5009590,2020FA,3854860,3,CU,CAA,27,IN1,35002,W,2021-01-22T02:49:28Z
5009590,2020FA,3854861,3,CU,CAA,,IN1,35028,X,2021-01-22T02:49:28Z
5009590,2020FA,3854862,4,CU,CAA,27,IN1,35127,N,2021-01-22T02:49:28Z
5009590,2020FA,3854863,3,CU,CAA,,IN1,35160,NP,2021-01-22T02:49:28Z
5008905,2020FA,3854864,3,CU,CAA,,H01,35016,C,2021-01-22T02:49:28Z
5008905,2020FA,3854865,3,CU,CAA,,H01,35059,C,2021-01-22T02:49:28Z
5008905,2020FA,3854866,3,CU,CAA,,01,35033,C,2021-01-22T02:49:28Z
5012285,2020FA,3855169,3,CU,CAA,,H01,35016,C,2021-01-22T02:49:28Z
5090053,2020FA,3855990,1,CU,AAS,,W3,34950,C,2021-01-22T02:49:28Z
5090053,2020FA,3855991,2,CU,AAS,,01,35086,C,2021-01-22T02:49:28Z
5090053,2020FA,3855992,2,CU,AAS,27,61,35088,W,2021-01-22T02:49:28Z
5017973,2020FA,3854655,3,CU,CAA,1,IN1,35034,N,2021-01-22T02:49:28Z
5017973,2020FA,3854656,3,CU,CAA,,01,35051,X,2021-01-22T02:49:28Z
5017973,2020FA,3854657,3,CU,CAA,1,IN1,35053,N,2021-01-22T02:49:28Z
5064544,2020CE2,3860267,0,CE,CCE,33,60697,35441,N,2020-06-10T01:51:29Z
5088004,2020FA,3860386,3,CU,CAA,,IN1,35068,X,2021-01-22T02:49:31Z
5096243,2020SP,3847729,4,CU,AAS,1,INA1,33889,A,2021-08-11T13:01:19Z
5075614,2020SU,3860236,3,CU,CAA,1,IN1,34589,N,2021-01-22T02:49:31Z
5014619,2020SU,3860240,2,CU,AAS,2,IN1,35451,N,2021-01-22T02:49:31Z
5017850,2020SU,3860579,3,CU,CAA,2,IN1,34597,A,2021-01-22T02:49:31Z
5029629,2020SU,3860580,3,CU,CAA,2,IN1,34589,A,2021-01-22T02:49:31Z
5049211,2020SP,3834532,3,CU,AAS,27,IN1,34004,W,2021-08-11T13:01:16Z
5049211,2020SP,3834533,2,CU,AAS,6,IN1,34013,N,2021-08-11T13:01:16Z
5049211,2020SP,3834534,3,CU,CAA,75,03,34253,W,2021-08-11T13:01:16Z
5090111,2020SP,3837466,3,CU,CAA,1,IN1,34033,N,2021-08-11T13:01:16Z
5054263,2020SP,3842822,2,CU,AAS,2,01,34170,A,2021-08-11T13:01:18Z
5068484,2020SP,3842918,3,CU,AAS,1,01,34011,A,2021-08-11T13:01:18Z
5068484,2020SP,3842919,3,CU,CAA,27,IN1,34263,W,2021-08-11T13:01:18Z
5048029,2019CE3,3832688,0,CE,CCE,33,90148,34370,N,2020-02-01T02:03:59Z
5074145,2020SP,3833746,4,CU,AAS,2,01,33971,N,2021-08-11T13:01:15Z
5074145,2020SP,3833747,3,CU,AAS,27,IN1,34005,W,2021-08-11T13:01:15Z
5065375,2020SP,3833749,7,CU,AAS,2,01,34097,N,2021-08-11T13:01:15Z
5065375,2020SP,3833750,3,CU,AAS,2,01,34099,N,2021-08-11T13:01:15Z
5009521,2020SP,3833910,3,CU,AAS,1,01,34090,N,2021-08-11T13:01:15Z
5009521,2020SP,3833911,3,CU,AAS,1,01,34014,N,2021-08-11T13:01:15Z
5009521,2020SP,3833912,2,CU,AAS,2,01,34297,N,2021-08-11T13:01:15Z
5009521,2020SP,3833913,2,CU,AAS,2,01,34298,N,2021-08-11T13:01:15Z
5088014,2020SP,3835040,4,CU,CAA,1,01,34056,N,2021-08-11T13:01:16Z
5001020,2020SP,3836514,4,CU,CAA,1,W1,34244,N,2021-08-11T13:01:16Z
5001020,2020SP,3836515,4,CU,CAA,,01,34249,X,2021-08-11T13:01:16Z
5089428,2020SP,3836663,3,CU,CAA,,IN1,34240,C,2021-08-11T13:01:16Z
5056504,2020SP,3836675,1,CU,CAA,3,W1,34026,N,2021-08-11T13:01:16Z
5056504,2020SP,3836676,3,CU,CAA,27,02,34130,W,2021-08-11T13:01:16Z
5030391,2020SP,3836990,3,CU,AAS,3,01,34128,N,2021-08-11T13:01:16Z
5030391,2020SP,3836991,3,CU,AAS,1,01,34261,N,2021-08-11T13:01:16Z
5030391,2020SP,3836992,1,CU,AAS,1,01,34281,N,2021-08-11T13:01:16Z
5047773,2020SP,3838500,3,CU,AAS,1,01,34014,N,2021-08-11T13:01:17Z
5047773,2020SP,3838501,2,CU,AAS,1,01,34297,N,2021-08-11T13:01:17Z
5080576,2020SP,3839893,2,CU,AAS,2,01,34297,N,2021-08-11T13:01:17Z
5022182,2020SP,3843034,3,CU,CAA,,02,34252,D,2021-08-11T13:01:18Z
5090518,2020SP,3843035,3,CU,CAA,,INA1,34149,X,2021-08-11T13:01:18Z
5090518,2020SP,3843037,3,CU,CAA,27,INA1,34241,W,2021-08-11T13:01:18Z
5090518,2020SP,3843038,3,CU,CAA,27,IN1,34259,W,2021-08-11T13:01:18Z
5006349,2020SP,3831514,3,CU,CAA,1,07,34146,N,2021-08-11T13:01:14Z
5050978,2020FA,3861062,3,CU,CAA,,INA1,35050,X,2021-01-22T02:49:31Z
5050978,2020FA,3861063,3,CU,CAA,4,IN1,35038,N,2021-01-22T02:49:31Z
5029245,2020FA,3861064,1,CU,CAA,,INA1,34966,X,2021-01-22T02:49:31Z
5029245,2020FA,3861065,3,CU,CAA,,02,35044,C,2021-01-22T02:49:31Z
5029245,2020FA,3861066,4,CU,CAA,,W2,35078,C,2021-01-22T02:49:31Z
5029245,2020FA,3861067,3,CU,CAA,2,IN1,35066,N,2021-01-22T02:49:31Z
5029245,2020FA,3861068,3,CU,CAA,,01,35057,C,2021-01-22T02:49:31Z
5089610,2020SU,3853514,3,CU,CAA,2,IN1,34562,N,2021-02-05T02:49:27Z
5044376,2020SU,3853516,3,CU,AAS,27,IN1,34561,W,2021-01-22T02:49:27Z
5044376,2020SU,3853517,3,CU,AAS,27,IN1,34563,W,2021-01-22T02:49:27Z
5050303,2020SP,3831961,3,CU,CAA,1,H01,34157,N,2021-08-11T13:01:15Z
5050303,2020SP,3831962,3,CU,CAA,1,H01,34371,N,2021-08-11T13:01:15Z
5050303,2020SP,3831963,3,CU,CAA,1,H01,34222,N,2021-08-11T13:01:15Z
5082152,2020SP,3841079,1,CU,AAS,1,01,34281,N,2021-08-11T13:01:17Z
5068484,,3841081,3,CU,CAA,29,,,TR,2021-08-11T13:01:17Z
5068484,,3841082,3,CU,CAA,29,,,TR,2021-08-11T13:01:17Z
5058370,2001SP,1589378,5,CU,AAS,1,N1,,N,2020-01-31T18:15:58Z
5067902,2020FA,3854037,1,CU,AAS,,01,34925,NP,2021-01-22T02:49:27Z
5017612,2002SU,1605532,3,CU,CAA,1,N1,,N,2020-01-31T17:37:48Z
5093200,,3861166,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5093200,,3861167,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5093200,,3861168,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5093200,,3861169,4,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5093200,,3861170,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5093200,,3861171,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5093200,,3861172,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5093200,,3861173,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5022430,2020SU,3852378,1,CU,AAS,27,IN1,34574,W,2021-01-22T02:49:27Z
5057640,2020SU,3852381,1,CU,AAS,1,IN1,34574,N,2021-01-22T02:49:27Z
5057640,2020SU,3852382,3,CU,CAA,1,IN1,34597,N,2021-01-22T02:49:27Z
5008727,2020SU,3852553,3,CU,CAA,1,IN1,34562,N,2021-02-12T02:49:26Z
5095785,2020SU,3852554,3,CU,CAA,3,IN1,34583,N,2021-01-22T02:49:27Z
5041619,2020FA,3856475,3,CU,CAA,,01,35004,C,2021-01-22T02:49:29Z
5050248,2020FA,3858289,4,CU,CAA,,01,34982,C,2021-01-22T02:49:30Z
5046814,2007CE1,1615105,0,BSP,BSP,35,70732,2462,N,2020-01-31T17:39:47Z
5073419,2020FA,3861337,2,CU,AAS,1,01,35178,N,2021-02-12T02:49:30Z
5073419,2020FA,3861338,3,CU,AAS,,01,35399,C,2021-01-22T02:49:31Z
5073419,2020FA,3861339,2,CU,AAS,1,W1,35200,N,2021-02-12T02:49:30Z
5073419,2020FA,3861340,2,CU,AAS,1,W1,35195,N,2021-02-05T02:49:31Z
5073419,2020FA,3861341,3,CU,CAA,1,IN1,34970,N,2021-02-05T02:49:31Z
5080814,2020FA,3861343,3,CU,CAA,,IN1,34998,X,2021-01-22T02:49:31Z
5086241,2020FA,3855407,3,CU,CAA,1,INA1,34939,N,2021-01-22T02:49:28Z
5086241,2020FA,3855408,4,CU,AAS,,IN1,34948,X,2021-01-22T02:49:28Z
5062975,,3857084,1,CU,SUP,,,,NC,2021-01-22T02:49:29Z
5062975,,3857085,2,CU,SUP,,,,NC,2021-01-22T02:49:29Z
5062975,,3857086,2,CU,SUP,,,,NC,2021-01-22T02:49:29Z
5062975,,3857087,2,CU,SUP,,,,NC,2021-01-22T02:49:29Z
5062975,,3857088,2,CU,SUP,,,,NC,2021-01-22T02:49:29Z
5040660,2007SU,1617594,3,CU,AAS,NULL,IN1,2791,D,2020-01-31T17:40:21Z
5061147,NULL,1618501,0,CU,DEV,NULL,NULL,,NC,2007-05-02T17:19:10Z
5061147,NULL,1618502,0,CU,DEV,NULL,NULL,,NC,2007-05-02T17:19:10Z
5061147,NULL,1618503,0,CU,DEV,NULL,NULL,,NC,2007-05-02T17:19:10Z
5061147,NULL,1618929,0,CU,DEV,NULL,NULL,,NC,2007-05-09T10:22:37Z
5061147,NULL,1618930,0,CU,DEV,NULL,NULL,,NC,2007-05-09T10:22:51Z
5064090,2020FA,3858570,3,CU,AAS,27,IN1,34936,W,2021-02-05T02:49:30Z
5064090,2020FA,3858571,3,CU,AAS,2,IN1,34941,N,2021-02-12T02:49:29Z
5064090,2020FA,3858572,4,CU,CAA,27,IN1,34977,W,2021-02-05T02:49:30Z
5064090,2020FA,3858573,1,CU,CAA,4,IN4,34965,N,2021-02-05T02:49:30Z
5098817,2020FA,3858574,1,CU,AAS,,W3,34950,C,2021-01-22T02:49:30Z
5051209,2020SU,3852347,3,CU,CAA,3,IN1,34605,N,2021-01-22T02:49:27Z
5015151,2020SP,3831794,2,CU,AAS,2,01,33981,N,2021-08-11T13:01:15Z
5015151,2020SP,3831795,1,CU,AAS,3,60,33982,N,2021-08-11T13:01:15Z
5015151,2020SP,3831796,2,CU,AAS,2,01,33979,N,2021-08-11T13:01:15Z
5015151,2020SP,3831797,3,CU,AAS,,01,34115,C,2021-08-11T13:01:15Z
5054263,2020FA,3858149,4,CU,AAS,,01,35450,C,2021-01-22T02:49:30Z
5054263,2020FA,3858150,2,CU,AAS,,01,35094,C,2021-01-22T02:49:30Z
5054263,2020FA,3858151,1,CU,AAS,1,61,35097,N,2021-01-22T02:49:30Z
5058370,2006CE2,20477,0,BSP,BSP,35,60004,905,N,2020-01-31T18:05:17Z
5058370,2007SU,1616386,4,CU,DEV,NULL,01,2704,X,2020-01-31T17:40:04Z
5058370,2007SU,1616387,3,CU,CAA,NULL,01S,2717,X,2020-01-31T17:40:04Z
5008038,2007CE1,1616948,0,CE,CCE,33,61548,3604,N,2020-01-31T17:40:12Z
5040660,2006FA,17776,3,CU,AAS,4,IN1,331,N,2020-01-31T18:04:20Z
5040660,2006FA,17777,3,CU,AAS,1,IN1,351,N,2020-01-31T18:04:20Z
5040660,2006FA,17778,3,CU,AAS,6,IN1,324,N,2020-01-31T18:04:20Z
5011800,2006FA,18358,3,CU,CAA,27,01,149,W,2020-01-31T18:04:32Z
5011800,2006FA,18359,3,CU,CAA,27,IN2,167,W,2020-01-31T18:04:32Z
5011800,2006FA,18360,3,CU,CAA,NULL,IN1,173,D,2020-01-31T18:04:32Z
5011800,2006FA,18361,3,CU,CAA,27,01,231,W,2020-01-31T18:04:32Z
5011800,2006FA,18629,3,CU,AAS,6,01,205,N,2020-01-31T18:04:38Z
5011800,2006FA,18631,3,CU,CAA,NULL,01,86,X,2020-01-31T18:04:38Z
5068645,NULL,1941,0,CU,DEV,NULL,NULL,,NC,2020-01-31T17:50:05Z
5068645,NULL,1942,0,CU,DEV,NULL,NULL,,NC,2020-01-31T17:50:05Z
5040660,2007SU,2079890,3,CU,AAS,2,IN2S,3749,A,2020-01-31T17:43:20Z
5012511,2007CE2,2080345,0,CE,CCE,33,71086,3667,N,2020-01-31T17:43:27Z
5060176,2006FA,21260,3,CU,AAS,2,HY1,1305,N,2020-01-31T18:05:34Z
5060176,2006FA,21262,3,CU,AAS,2,01,917,N,2020-01-31T18:05:34Z
5060176,2006FA,21263,3,CU,AAS,2,01,1059,N,2020-01-31T18:05:34Z
5060176,2006FA,21266,3,CU,CAA,2,02,93,N,2020-01-31T18:05:34Z
5060176,2006FA,21269,3,CU,CAA,1,02,34,N,2020-01-31T18:05:34Z
5045480,NULL,21311,0,CU,DEV,NULL,NULL,,NC,2020-01-31T18:05:35Z
5045480,NULL,21312,0,CU,DEV,NULL,NULL,,NC,2020-01-31T18:05:35Z
5045480,2006FA,21323,3,CU,CAA,37,02,194,N,2020-01-31T18:05:36Z
5045480,2006FA,21324,3,CU,CAA,6,01,297,N,2020-01-31T18:05:36Z
5045480,2006FA,21325,3,CU,CAA,27,03,303,N,2020-01-31T18:05:36Z
5045480,2006FA,21326,3,CU,CAA,27,07,895,W,2020-01-31T18:05:36Z
5012511,2006FA,21399,1,CU,CAA,3,N1,397,N,2020-01-31T18:05:37Z
5012511,2006FA,21400,3,CU,CAA,3,N1,928,N,2020-01-31T18:05:37Z
5061147,NULL,2262759,2,CU,AAS,29,NULL,,TR,2020-01-31T17:51:55Z
5061147,NULL,2262760,2,CU,AAS,29,NULL,,TR,2020-01-31T17:51:55Z
5061147,NULL,2262761,3,CU,AAS,29,NULL,,TR,2020-01-31T17:51:55Z
5086241,2020CE2,3861542,0,CE,CCE,33,60704,35569,N,2020-06-23T01:51:32Z
5075430,2020SP,3834781,2,CU,AAS,27,01,33928,W,2021-08-11T13:01:16Z
5019548,2020SP,3834797,5,CU,AAS,1,01,33927,N,2021-08-11T13:01:16Z
5019548,2020SP,3834798,2,CU,AAS,1,01,33928,N,2021-08-11T13:01:16Z
5019548,2020SP,3834799,3,CU,AAS,1,01,33929,N,2021-08-11T13:01:16Z
5019548,2020SP,3834800,2,CU,AAS,1,01,33930,N,2021-08-11T13:01:16Z
5070937,2020SP,3834805,5,CU,AAS,1,01,33927,N,2021-08-11T13:01:16Z
5070937,2020SP,3834806,2,CU,AAS,3,01,33928,N,2021-08-11T13:01:16Z
5070937,2020SP,3834807,3,CU,AAS,3,01,33929,N,2021-08-11T13:01:16Z
5070937,2020SP,3834808,2,CU,AAS,2,01,33930,N,2021-08-11T13:01:16Z
5062271,2020CE1,3846008,0,CE,CCE,33,15107,33500,N,2020-02-25T02:04:35Z
5043567,2006FA,22940,4,CU,DEV,2,N1,283,N,2020-01-31T18:06:10Z
5043567,2006FA,22941,3,CU,DEV,28,N1,135,N,2020-01-31T18:06:10Z
5043567,2006FA,22942,4,CU,DEV,3,02,317,N,2020-01-31T18:06:10Z
5043567,2006FA,22950,3,CU,CAA,1,04,44,N,2020-01-31T18:06:11Z
5042767,2006FA,23431,3,CU,AAS,NULL,01,143,X,2020-01-31T18:06:21Z
5046814,2006CE2,24063,0,BSP,BSP,35,60012,965,N,2020-01-31T18:06:35Z
5043704,2006FA,24120,4,CU,DEV,3,N1,283,N,2020-01-31T18:06:36Z
5043704,2006FA,24121,3,CU,CAA,27,IN3,1312,W,2020-01-31T18:06:36Z
5043704,2006FA,24122,3,CU,CAA,NULL,IN1,157,D,2020-01-31T18:06:36Z
5043704,2006FA,24123,4,CU,CAA,6,N1,404,N,2020-01-31T18:06:37Z
5012511,2006CE2,24875,0,CE,CCE,33,60758,1348,N,2020-01-31T18:06:53Z
5022008,2006FA,25260,3,CU,CAA,3,02,369,A,2020-01-31T18:07:01Z
5052020,2006FA,26057,3,CU,CAA,1,THS02,1109,N,2020-01-31T18:07:17Z
5052020,2006FA,26058,3,CU,CAA,1,THS01,1400,N,2020-01-31T18:07:17Z
5034213,2006FA,26558,3,CU,CAA,2,PHS02,1062,N,2020-01-31T18:07:29Z
5034213,2006FA,26559,3,CU,AAS,2,PHS02,1065,N,2020-01-31T18:07:29Z
5034213,2006FA,26560,3,CU,AAS,1,PHS02,1379,N,2020-01-31T18:07:29Z
5028274,2006FA,26886,4,CU,AAS,3,PHS01,1404,N,2020-01-31T18:07:36Z
5028274,2006FA,26887,3,CU,AAS,4,PHS01,1405,N,2020-01-31T18:07:36Z
5043589,2006FA,27169,3,CU,CAA,4,CHS01,1058,N,2020-01-31T18:07:43Z
5043589,2006FA,27170,3,CU,AAS,2,CHS01,1063,N,2020-01-31T18:07:43Z
5043589,2006FA,27171,3,CU,AAS,2,CHS01,1376,N,2020-01-31T18:07:43Z
5008686,2020FA,3854467,3,CU,CAA,,01,34967,X,2021-01-22T02:49:28Z
5031351,2020SU,3857896,3,CU,CAA,6,IN1,34620,N,2021-01-22T02:49:29Z
5046814,2006CE3,28874,0,BSP,BSP,35,60708,1597,N,2020-01-31T18:08:19Z
5012511,2007CE2,2897202,0,CE,CCE,33,71087,3668,N,2020-01-31T18:02:25Z
5025424,2020FA,3860705,3,CU,CAA,,01,34994,C,2021-01-22T02:49:31Z
5077986,2020SP,3831129,1,CU,AAS,2,60,33982,N,2021-08-11T13:01:14Z
5077986,2020SP,3831130,2,CU,AAS,2,01,33979,N,2021-08-11T13:01:14Z
5077986,2020SP,3831131,3,CU,AAS,,01,34115,C,2021-08-11T13:01:14Z
5018269,2020SP,3833312,3,CU,CAA,,IN1,34238,X,2021-08-11T13:01:15Z
5071683,2004CE3,2905667,0,BSP,BSP,35,NULL,,N,2020-01-31T18:05:36Z
5071683,2005CE1,2905668,0,BSP,BSP,35,NULL,,N,2020-01-31T18:05:36Z
5071683,2005CE2,2905669,0,BSP,BSP,35,NULL,,N,2020-01-31T18:05:36Z
5071683,2005CE3,2905670,0,BSP,BSP,35,NULL,,N,2020-01-31T18:05:37Z
5071683,2006CE1,2905671,0,BSP,BSP,35,NULL,,N,2020-01-31T18:05:37Z
5002296,2020SP,3842528,3,CU,AAS,75,W2,34748,W,2021-08-11T13:01:18Z
5077986,2020SP,3842529,3,CU,AAS,1,W2,34748,A,2021-08-11T13:01:18Z
5035640,2020SP,3842534,1,CU,AAS,1,IN2,34756,A,2021-08-11T13:01:18Z
5017612,2020SU,3852747,1,CU,CAA,1,IN1,34575,N,2021-01-22T02:49:27Z
5091777,2020FA,3854580,3,CU,CAA,,IN1,35024,X,2021-01-22T02:49:28Z
5091777,2020FA,3854581,3,CU,CAA,,IN1,35065,X,2021-01-22T02:49:28Z
5091777,2020FA,3854582,3,CU,CAA,,IN1,34993,X,2021-01-22T02:49:28Z
5061635,2020FA,3861449,3,CU,CAA,27,IN1,35048,W,2021-01-22T02:49:31Z
5009131,2000CE1,2907625,0,BSP,BSP,35,NULL,,N,2020-01-31T18:06:19Z
5009131,2000CE3,2907626,0,BSP,BSP,35,NULL,,N,2020-01-31T18:06:19Z
5009131,2001CE2,2907627,0,BSP,BSP,35,NULL,,N,2020-01-31T18:06:19Z
5009131,2001CE3,2907628,0,BSP,BSP,35,NULL,,N,2020-01-31T18:06:19Z
5029245,,3856093,2,CU,SUP,,,,NC,2021-01-22T02:49:28Z
5029245,,3856094,2,CU,SUP,,,,NC,2021-01-22T02:49:28Z
5029245,,3856095,2,CU,SUP,,,,NC,2021-01-22T02:49:28Z
5029245,,3856096,2,CU,SUP,,,,NC,2021-01-22T02:49:28Z
5034455,,3847018,3,CU,SUP,,,,NC,2021-01-22T02:49:25Z
5034455,,3847019,3,CU,SUP,,,,NC,2021-01-22T02:49:25Z
5044646,,3860974,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5044646,,3860975,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5044646,,3860976,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5044646,,3860977,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5044646,,3860978,3,CU,CAA,29,,,TR,2021-01-22T02:49:31Z
5089610,2020FA,3860982,3,CU,AAS,1,IN1,34937,N,2021-02-05T02:49:31Z
5028816,2020FA,3861975,3,CU,CAA,,H01,35159,C,2021-01-22T02:49:31Z
5028816,2020FA,3861976,3,CU,CAA,,H01,34968,C,2021-01-22T02:49:31Z
5050209,2020CE1,3833509,0,CE,CCE,33,10021,33862,N,2020-07-24T01:50:42Z
5013025,2020SP,3833510,3,CU,CAA,1,01,34061,N,2021-08-11T13:01:15Z
5086468,2020SP,3834858,4,CU,CAA,27,01,34050,W,2021-08-11T13:01:16Z
5007085,2020SP,3834859,4,CU,AAS,,IN1,34447,X,2021-08-11T13:01:16Z
5070935,2020SP,3837587,4,CU,CAA,,01,33963,X,2021-08-11T13:01:16Z
5070935,2020SP,3837588,3,CU,CAA,,IN1,33989,X,2021-08-11T13:01:16Z
5070935,2020SP,3837589,3,CU,CAA,,IN1,33996,X,2021-08-11T13:01:16Z
5070935,2020SP,3837590,3,CU,CAA,,IN1,34070,X,2021-08-11T13:01:16Z
5010764,2020SP,3838798,3,CU,AAS,3,IN1,33904,N,2021-08-11T13:01:17Z
5018025,2020SP,3839351,2,CU,AAS,2,IN1,33923,N,2021-08-11T13:01:17Z
5055209,2020FA,3861509,3,CU,CAA,,H01,35030,C,2021-01-22T02:49:31Z
5055209,2020FA,3861510,3,CU,CAA,,03,34996,C,2021-01-22T02:49:31Z
5064544,2020CE2,3864634,0,CE,CCE,15,30864,35522,N,2020-08-13T01:51:38Z
5067460,2020FA,3866322,4,CU,CAA,,W2,35710,NP,2021-01-22T02:49:33Z
5030968,2020FA,3866619,3,CU,AAS,1,IN1,35751,N,2021-01-22T02:49:33Z
5012524,2020FA,3866954,3,CU,CAA,,HIN1,35768,C,2021-01-22T02:49:33Z
5051209,2020FA,3866956,3,CU,CAA,3,HIN1,35761,N,2021-02-05T02:49:34Z
5009521,2020FA,3859941,2,CU,AAS,1,W1,35200,N,2021-01-22T02:49:30Z
5064544,2020CE3,3861610,0,CE,CCE,33,60652,35299,N,2020-09-29T01:51:06Z
5060882,2020FA,3862014,4,CU,CAA,,H01,34976,C,2021-01-22T02:49:31Z
5060882,2020FA,3862015,3,CU,CAA,,H02,34969,C,2021-01-22T02:49:31Z
5068645,2006CE1,2926713,0,BSP,BSP,35,NULL,,N,2020-01-31T18:13:09Z
5029930,2005CE2,2929781,0,CE,CCE,33,NULL,,N,2020-01-31T18:14:04Z
5061477,2020FA,3861472,4,CU,AAS,,IN1,34948,NP,2021-01-22T02:49:31Z
5061477,2020FA,3861473,4,CU,CAA,,IN1,34977,NP,2021-01-22T02:49:31Z
5078424,,3862235,3,CU,SUP,,,,NC,2021-01-22T02:49:31Z
5090540,,3862358,2,CU,SUP,,,,NC,2021-01-22T02:49:31Z
5035048,2020SP,3833805,2,CU,AAS,1,01,34096,N,2021-08-11T13:01:15Z
5035048,2020SP,3833806,2,CU,AAS,2,IN1,34104,N,2021-08-11T13:01:15Z
5035048,2020SP,3833807,3,CU,CAA,2,IN2,34256,N,2021-08-11T13:01:15Z
5005626,2006CE3,29342,0,BSP,BSP,35,60700,1421,N,2020-01-31T18:08:30Z
5083618,2020SU,3856130,6,CU,AAS,1,01,34858,N,2021-01-22T02:49:29Z
5083618,2020SU,3856131,2,CU,AAS,1,01,34859,N,2021-01-22T02:49:29Z
5081955,2020FA,3854329,4,CU,CAA,2,IN1,35081,N,2021-01-22T02:49:28Z
5065242,2020FA,3854333,3,CU,CAA,,IN1,35048,X,2021-01-22T02:49:28Z
